source_node,target_node,edge_type
18,17051,pos_statement
18,34165,pos_statement
19,30639,pos_statement
19,17276,pos_statement
19,39183,pos_statement
19,13409,pos_statement
19,32071,pos_statement
20,41094,pos_statement
20,33509,pos_statement
20,41273,pos_statement
20,15826,pos_statement
20,23561,pos_statement
20,27337,pos_statement
21,20837,pos_statement
21,30112,pos_statement
21,23671,pos_statement
21,19351,pos_statement
22,20122,pos_statement
22,50099,pos_statement
22,19685,pos_statement
22,29752,pos_statement
22,27337,pos_statement
22,25948,pos_statement
23,19685,pos_statement
23,44210,pos_statement
23,48836,pos_statement
23,33947,pos_statement
23,42849,pos_statement
23,13987,pos_statement
24,43039,pos_statement
24,37413,pos_statement
24,19351,pos_statement
24,45289,pos_statement
24,53057,pos_statement
24,48216,pos_statement
25,46008,pos_statement
25,28082,pos_statement
25,32071,pos_statement
25,44210,pos_statement
25,28849,pos_statement
25,34240,pos_statement
26,38695,pos_statement
26,48197,pos_statement
26,15200,pos_statement
26,37014,pos_statement
26,35870,pos_statement
26,31167,pos_statement
27,48080,pos_statement
27,44459,pos_statement
27,15972,pos_statement
27,24737,pos_statement
27,14512,pos_statement
27,14242,pos_statement
28,21294,pos_statement
28,30112,pos_statement
28,43538,pos_statement
28,41087,pos_statement
28,46123,pos_statement
28,31723,pos_statement
29,48197,pos_statement
29,19685,pos_statement
29,32071,pos_statement
29,41101,pos_statement
29,44210,pos_statement
29,46926,pos_statement
30,46904,pos_statement
30,47713,pos_statement
30,51188,pos_statement
30,50074,pos_statement
30,38695,pos_statement
30,29420,pos_statement
31,21997,pos_statement
31,42213,pos_statement
31,24014,pos_statement
31,32071,pos_statement
31,30439,pos_statement
31,41741,pos_statement
32,23747,pos_statement
32,47559,pos_statement
32,25008,pos_statement
32,30553,pos_statement
32,51039,pos_statement
32,41597,pos_statement
33,34017,pos_statement
33,30884,pos_statement
33,26722,pos_statement
33,43309,pos_statement
33,43996,pos_statement
33,31968,pos_statement
34,47499,pos_statement
34,20122,pos_statement
34,32071,pos_statement
34,19539,pos_statement
34,13380,pos_statement
35,25239,pos_statement
35,21034,pos_statement
35,28078,pos_statement
35,19729,pos_statement
35,20122,pos_statement
35,41135,pos_statement
36,44210,pos_statement
36,52032,pos_statement
36,34240,pos_statement
36,47790,pos_statement
36,22930,pos_statement
36,13214,pos_statement
37,20122,pos_statement
37,16453,pos_statement
37,52521,pos_statement
37,35685,pos_statement
37,52570,pos_statement
37,32071,pos_statement
38,16906,pos_statement
38,15366,pos_statement
38,16333,pos_statement
38,20122,pos_statement
38,48197,pos_statement
38,32071,pos_statement
39,31457,pos_statement
39,27427,pos_statement
39,21532,pos_statement
39,25160,pos_statement
39,13307,pos_statement
39,18847,pos_statement
40,27337,pos_statement
40,26834,pos_statement
40,35624,pos_statement
40,46926,pos_statement
40,31201,pos_statement
40,36289,pos_statement
41,53338,pos_statement
41,39613,pos_statement
41,14512,pos_statement
41,29063,pos_statement
41,30746,pos_statement
41,47797,pos_statement
42,20837,pos_statement
42,42354,pos_statement
42,40103,pos_statement
42,37027,pos_statement
42,33929,pos_statement
42,43925,pos_statement
43,30112,pos_statement
43,14843,pos_statement
43,26313,pos_statement
43,38132,pos_statement
43,36121,pos_statement
43,48197,pos_statement
44,51170,pos_statement
44,27841,pos_statement
44,30660,pos_statement
44,13214,pos_statement
44,25902,pos_statement
44,20122,pos_statement
45,23419,pos_statement
45,39183,pos_statement
45,18596,pos_statement
45,44994,pos_statement
45,17108,pos_statement
45,44459,pos_statement
46,38434,pos_statement
46,35368,pos_statement
46,27496,pos_statement
46,27337,pos_statement
46,24081,pos_statement
46,35349,pos_statement
47,19351,pos_statement
47,39246,pos_statement
47,23617,pos_statement
47,20122,pos_statement
47,47264,pos_statement
47,20837,pos_statement
48,21214,pos_statement
48,20122,pos_statement
48,30532,pos_statement
48,20837,pos_statement
48,19539,pos_statement
48,53221,pos_statement
49,15360,pos_statement
49,43538,pos_statement
49,20122,pos_statement
49,19685,pos_statement
49,48197,pos_statement
49,52083,pos_statement
50,43326,pos_statement
50,20122,pos_statement
50,45956,pos_statement
50,49849,pos_statement
50,12977,pos_statement
50,24836,pos_statement
51,31783,pos_statement
51,39906,pos_statement
51,42645,pos_statement
51,28385,pos_statement
51,13409,pos_statement
51,20122,pos_statement
52,30639,pos_statement
52,47108,pos_statement
52,29306,pos_statement
52,28385,pos_statement
52,33629,pos_statement
52,51162,pos_statement
53,40648,pos_statement
53,31589,pos_statement
53,36950,pos_statement
53,35863,pos_statement
53,46371,pos_statement
53,47963,pos_statement
54,32076,pos_statement
54,16614,pos_statement
54,30977,pos_statement
54,21157,pos_statement
54,35665,pos_statement
54,44210,pos_statement
55,48197,pos_statement
55,47713,pos_statement
55,27337,pos_statement
55,41542,pos_statement
55,29729,pos_statement
55,19832,pos_statement
56,16693,pos_statement
56,46389,pos_statement
56,27337,pos_statement
56,53131,pos_statement
56,37023,pos_statement
56,21295,pos_statement
57,13270,pos_statement
57,35814,pos_statement
57,45351,pos_statement
57,37262,pos_statement
57,30832,pos_statement
57,34630,pos_statement
58,46850,pos_statement
58,13214,pos_statement
58,16849,pos_statement
58,14933,pos_statement
58,20122,pos_statement
58,50099,pos_statement
59,25645,pos_statement
59,36950,pos_statement
59,41767,pos_statement
59,33553,pos_statement
59,29365,pos_statement
59,47797,pos_statement
60,44210,pos_statement
60,16411,pos_statement
60,32843,pos_statement
60,44459,pos_statement
60,34240,pos_statement
60,47790,pos_statement
61,35399,pos_statement
61,25675,pos_statement
61,36428,pos_statement
61,35348,pos_statement
61,44662,pos_statement
61,41135,pos_statement
62,45728,pos_statement
62,29752,pos_statement
62,43391,pos_statement
62,16551,pos_statement
62,25053,pos_statement
62,19718,pos_statement
63,35230,pos_statement
63,25598,pos_statement
63,53131,pos_statement
63,27337,pos_statement
63,31457,pos_statement
63,51504,pos_statement
64,24462,pos_statement
64,31177,pos_statement
64,20122,pos_statement
64,23747,pos_statement
64,14339,pos_statement
64,29752,pos_statement
65,15984,pos_statement
65,28374,pos_statement
65,51207,pos_statement
65,32071,pos_statement
65,44210,pos_statement
65,18234,pos_statement
66,23747,pos_statement
67,51331,pos_statement
67,33861,pos_statement
67,28385,pos_statement
67,22209,pos_statement
67,20122,pos_statement
67,28610,pos_statement
68,27337,pos_statement
68,32205,pos_statement
68,21892,pos_statement
68,34252,pos_statement
68,50882,pos_statement
68,30345,pos_statement
69,36496,pos_statement
69,31606,pos_statement
69,41371,pos_statement
69,39622,pos_statement
69,18472,pos_statement
69,42065,pos_statement
70,35795,pos_statement
70,35828,pos_statement
70,41165,pos_statement
70,23741,pos_statement
70,37191,pos_statement
70,28385,pos_statement
71,33679,pos_statement
71,17276,pos_statement
71,36447,pos_statement
71,50020,pos_statement
71,44994,pos_statement
71,14051,pos_statement
72,19370,pos_statement
72,20122,pos_statement
72,33659,pos_statement
72,52555,pos_statement
72,31025,pos_statement
72,24142,pos_statement
73,48289,pos_statement
73,23747,pos_statement
73,20837,pos_statement
73,30112,pos_statement
73,44509,pos_statement
73,28345,pos_statement
74,50467,pos_statement
74,45398,pos_statement
74,19685,pos_statement
74,47963,pos_statement
74,53397,pos_statement
74,24598,pos_statement
75,33209,pos_statement
75,35380,pos_statement
75,23806,pos_statement
75,43112,pos_statement
75,36443,pos_statement
75,26125,pos_statement
76,46275,pos_statement
76,20522,pos_statement
76,43364,pos_statement
76,35139,pos_statement
76,19117,pos_statement
76,24089,pos_statement
77,18847,pos_statement
77,20122,pos_statement
77,27779,pos_statement
78,28626,pos_statement
78,32411,pos_statement
78,25053,pos_statement
78,25645,pos_statement
78,42453,pos_statement
78,48080,pos_statement
79,20122,pos_statement
79,36263,pos_statement
79,19832,pos_statement
79,14962,pos_statement
79,28096,pos_statement
79,42604,pos_statement
80,13249,pos_statement
80,20122,pos_statement
80,32071,pos_statement
80,52555,pos_statement
80,32205,pos_statement
81,39906,pos_statement
81,20122,pos_statement
81,21588,pos_statement
81,32071,pos_statement
81,41034,pos_statement
81,21201,pos_statement
82,41705,pos_statement
82,33089,pos_statement
82,34240,pos_statement
82,47790,pos_statement
82,50845,pos_statement
82,40484,pos_statement
83,32350,pos_statement
83,47345,pos_statement
83,26426,pos_statement
83,46522,pos_statement
83,29370,pos_statement
83,40952,pos_statement
84,20122,pos_statement
84,48197,pos_statement
84,14188,pos_statement
84,16419,pos_statement
84,18566,pos_statement
84,19685,pos_statement
85,24089,pos_statement
85,28074,pos_statement
85,14487,pos_statement
85,51658,pos_statement
85,29270,pos_statement
85,23747,pos_statement
86,20122,pos_statement
87,13379,pos_statement
87,26065,pos_statement
87,30639,pos_statement
87,13853,pos_statement
87,27913,pos_statement
87,28338,pos_statement
88,21600,pos_statement
88,24081,pos_statement
88,26236,pos_statement
88,13312,pos_statement
88,44127,pos_statement
88,52625,pos_statement
89,41490,pos_statement
89,46008,pos_statement
89,48197,pos_statement
89,15532,pos_statement
89,28011,pos_statement
89,14687,pos_statement
90,45901,pos_statement
90,28385,pos_statement
90,20122,pos_statement
90,33424,pos_statement
90,30112,pos_statement
90,30639,pos_statement
91,25053,pos_statement
91,37847,pos_statement
91,40588,pos_statement
91,14218,pos_statement
91,15398,pos_statement
91,23747,pos_statement
92,50537,pos_statement
92,53338,pos_statement
92,49519,pos_statement
92,42761,pos_statement
92,48216,pos_statement
92,13971,pos_statement
93,34669,pos_statement
93,45800,pos_statement
93,21066,pos_statement
93,40714,pos_statement
93,37191,pos_statement
93,14063,pos_statement
94,49571,pos_statement
94,35818,pos_statement
94,51079,pos_statement
94,32350,pos_statement
94,15939,pos_statement
94,24107,pos_statement
95,40092,pos_statement
95,47345,pos_statement
95,26831,pos_statement
95,33861,pos_statement
95,19832,pos_statement
95,26243,pos_statement
96,19693,pos_statement
96,28296,pos_statement
96,21176,pos_statement
96,49119,pos_statement
96,22755,pos_statement
96,19685,pos_statement
97,23747,pos_statement
97,21532,pos_statement
97,39629,pos_statement
97,29752,pos_statement
97,14218,pos_statement
97,27337,pos_statement
98,34126,pos_statement
98,27172,pos_statement
98,22457,pos_statement
98,36792,pos_statement
98,37212,pos_statement
98,22054,pos_statement
99,20122,pos_statement
99,13774,pos_statement
99,45728,pos_statement
99,27337,pos_statement
99,19543,pos_statement
99,19117,pos_statement
100,32350,pos_statement
100,45600,pos_statement
100,17023,pos_statement
100,48197,pos_statement
100,36422,pos_statement
100,47713,pos_statement
101,20011,pos_statement
101,29816,pos_statement
101,13250,pos_statement
101,16917,pos_statement
101,52555,pos_statement
101,45448,pos_statement
102,37191,pos_statement
102,29932,pos_statement
102,46008,pos_statement
102,20122,pos_statement
102,20636,pos_statement
102,40800,pos_statement
103,21532,pos_statement
103,38563,pos_statement
103,21294,pos_statement
103,33207,pos_statement
103,24527,pos_statement
103,36724,pos_statement
104,45728,pos_statement
104,30112,pos_statement
104,13811,pos_statement
104,48197,pos_statement
104,13429,pos_statement
104,32071,pos_statement
105,33877,pos_statement
105,25416,pos_statement
105,52426,pos_statement
105,31660,pos_statement
105,39857,pos_statement
105,17608,pos_statement
106,42654,pos_statement
106,15057,pos_statement
106,52570,pos_statement
106,39439,pos_statement
106,45546,pos_statement
106,44210,pos_statement
107,45475,pos_statement
107,49831,pos_statement
107,30112,pos_statement
107,25079,pos_statement
107,52397,pos_statement
107,35329,pos_statement
108,46315,pos_statement
108,44517,pos_statement
108,31026,pos_statement
108,28839,pos_statement
108,20122,pos_statement
108,38460,pos_statement
109,28385,pos_statement
109,29003,pos_statement
109,20837,pos_statement
109,23694,pos_statement
109,30112,pos_statement
109,51057,pos_statement
110,28132,pos_statement
110,17770,pos_statement
110,30264,pos_statement
110,28698,pos_statement
110,18835,pos_statement
110,27337,pos_statement
111,18472,pos_statement
111,37030,pos_statement
111,13214,pos_statement
111,20122,pos_statement
111,19685,pos_statement
111,23502,pos_statement
112,19685,pos_statement
112,18043,pos_statement
112,29829,pos_statement
112,30942,pos_statement
112,41582,pos_statement
112,23133,pos_statement
113,46785,pos_statement
113,42848,pos_statement
113,47969,pos_statement
113,24836,pos_statement
113,26240,pos_statement
113,43358,pos_statement
114,45209,pos_statement
114,29752,pos_statement
114,27337,pos_statement
114,51738,pos_statement
114,26480,pos_statement
114,27835,pos_statement
115,29752,pos_statement
115,38618,pos_statement
115,46506,pos_statement
115,23695,pos_statement
115,25053,pos_statement
115,53057,pos_statement
116,20122,pos_statement
116,31310,pos_statement
116,37565,pos_statement
116,39294,pos_statement
116,23502,pos_statement
116,29280,pos_statement
117,20122,pos_statement
117,32071,pos_statement
117,53036,pos_statement
117,28082,pos_statement
117,44210,pos_statement
117,35487,pos_statement
118,30112,pos_statement
118,31044,pos_statement
118,52492,pos_statement
118,38249,pos_statement
119,28064,pos_statement
119,39807,pos_statement
119,20122,pos_statement
119,25539,pos_statement
119,48197,pos_statement
119,35757,pos_statement
120,34406,pos_statement
120,16706,pos_statement
120,37705,pos_statement
120,14162,pos_statement
120,31993,pos_statement
120,15074,pos_statement
121,20122,pos_statement
122,35818,pos_statement
122,20122,pos_statement
122,45903,pos_statement
122,52005,pos_statement
122,30062,pos_statement
122,30112,pos_statement
123,38563,pos_statement
123,38796,pos_statement
123,32026,pos_statement
123,44226,pos_statement
123,18847,pos_statement
123,18441,pos_statement
124,26715,pos_statement
124,13329,pos_statement
124,44240,pos_statement
124,39077,pos_statement
124,20122,pos_statement
124,40334,pos_statement
125,44210,pos_statement
125,34240,pos_statement
125,51937,pos_statement
125,22930,pos_statement
125,20122,pos_statement
125,48197,pos_statement
126,20122,pos_statement
126,14523,pos_statement
126,33600,pos_statement
126,44618,pos_statement
126,41280,pos_statement
126,27337,pos_statement
127,19685,pos_statement
127,45774,pos_statement
127,36879,pos_statement
127,44210,pos_statement
127,30366,pos_statement
127,51987,pos_statement
128,42814,pos_statement
128,23133,pos_statement
128,28830,pos_statement
128,45455,pos_statement
128,39348,pos_statement
128,44844,pos_statement
129,20122,pos_statement
129,23747,pos_statement
129,16053,pos_statement
129,24462,pos_statement
129,48197,pos_statement
129,29752,pos_statement
130,18303,pos_statement
130,28338,pos_statement
130,20122,pos_statement
130,40911,pos_statement
130,41211,pos_statement
130,18859,pos_statement
131,31613,pos_statement
131,30112,pos_statement
131,49766,pos_statement
131,27337,pos_statement
131,15085,pos_statement
131,13379,pos_statement
132,15111,pos_statement
132,20122,pos_statement
132,46821,pos_statement
132,18772,pos_statement
133,15943,pos_statement
133,31815,pos_statement
133,45105,pos_statement
133,35795,pos_statement
133,23826,pos_statement
133,37191,pos_statement
134,46569,pos_statement
134,17435,pos_statement
134,20122,pos_statement
134,32071,pos_statement
135,20122,pos_statement
135,30112,pos_statement
135,18566,pos_statement
135,45398,pos_statement
135,52469,pos_statement
136,14487,pos_statement
136,44240,pos_statement
136,20122,pos_statement
136,20837,pos_statement
136,35298,pos_statement
136,41087,pos_statement
137,16969,pos_statement
137,52625,pos_statement
137,29787,pos_statement
138,24504,pos_statement
138,29752,pos_statement
138,30702,pos_statement
138,21650,pos_statement
138,38552,pos_statement
138,29595,pos_statement
139,23264,pos_statement
139,46150,pos_statement
139,27337,pos_statement
139,21992,pos_statement
139,53179,pos_statement
139,17005,pos_statement
140,52804,pos_statement
140,20435,pos_statement
140,13380,pos_statement
140,21781,pos_statement
140,27648,pos_statement
140,27470,pos_statement
141,47503,pos_statement
141,50467,pos_statement
141,45398,pos_statement
141,47963,pos_statement
141,53397,pos_statement
141,24598,pos_statement
142,24089,pos_statement
142,41872,pos_statement
142,14487,pos_statement
142,15841,pos_statement
142,39797,pos_statement
142,22968,pos_statement
143,30992,pos_statement
143,18213,pos_statement
143,43037,pos_statement
143,25675,pos_statement
143,19729,pos_statement
143,46405,pos_statement
144,13987,pos_statement
144,45533,pos_statement
144,19832,pos_statement
144,17002,pos_statement
144,53015,pos_statement
144,44459,pos_statement
145,42580,pos_statement
145,20122,pos_statement
145,50842,pos_statement
145,27055,pos_statement
145,20837,pos_statement
145,48197,pos_statement
146,18651,pos_statement
146,29639,pos_statement
146,42654,pos_statement
146,23451,pos_statement
146,31272,pos_statement
146,45546,pos_statement
147,42797,pos_statement
147,44459,pos_statement
147,20922,pos_statement
147,51139,pos_statement
147,46066,pos_statement
147,48125,pos_statement
148,39447,pos_statement
148,19605,pos_statement
148,51161,pos_statement
148,25370,pos_statement
148,51057,pos_statement
148,27337,pos_statement
149,33611,pos_statement
149,37886,pos_statement
149,39077,pos_statement
149,20122,pos_statement
149,38349,pos_statement
149,43538,pos_statement
150,13986,pos_statement
150,15076,pos_statement
150,19227,pos_statement
150,48903,pos_statement
150,14099,pos_statement
150,43326,pos_statement
151,42364,pos_statement
151,29981,pos_statement
151,47145,pos_statement
151,23688,pos_statement
151,39636,pos_statement
151,49519,pos_statement
152,41483,pos_statement
152,32071,pos_statement
152,45728,pos_statement
152,49107,pos_statement
152,44821,pos_statement
152,38695,pos_statement
153,45703,pos_statement
153,19826,pos_statement
153,34240,pos_statement
153,30639,pos_statement
153,35165,pos_statement
153,22691,pos_statement
154,23078,pos_statement
154,14058,pos_statement
154,35017,pos_statement
154,38439,pos_statement
154,28698,pos_statement
154,44572,pos_statement
155,14487,pos_statement
155,28385,pos_statement
155,20122,pos_statement
155,45661,pos_statement
155,38879,pos_statement
155,45880,pos_statement
156,47448,pos_statement
156,17301,pos_statement
156,47186,pos_statement
156,35165,pos_statement
156,50156,pos_statement
156,47488,pos_statement
157,20122,pos_statement
157,48197,pos_statement
157,23747,pos_statement
157,30112,pos_statement
157,41161,pos_statement
157,38941,pos_statement
158,42373,pos_statement
158,28684,pos_statement
158,20122,pos_statement
158,41092,pos_statement
158,46397,pos_statement
158,18052,pos_statement
159,18835,pos_statement
159,31044,pos_statement
159,13987,pos_statement
159,45533,pos_statement
159,26109,pos_statement
159,18457,pos_statement
160,41907,pos_statement
160,35620,pos_statement
160,20543,pos_statement
160,20122,pos_statement
160,23925,pos_statement
160,27337,pos_statement
161,30918,pos_statement
161,30639,pos_statement
161,24948,pos_statement
161,13214,pos_statement
161,47438,pos_statement
161,28839,pos_statement
162,34970,pos_statement
162,18847,pos_statement
162,13551,pos_statement
162,33581,pos_statement
162,21600,pos_statement
162,19685,pos_statement
163,47797,pos_statement
163,20816,pos_statement
163,47881,pos_statement
163,28385,pos_statement
163,46024,pos_statement
163,47377,pos_statement
164,27337,pos_statement
164,19832,pos_statement
164,26480,pos_statement
164,15744,pos_statement
164,50357,pos_statement
164,53284,pos_statement
165,44392,pos_statement
165,51021,pos_statement
165,15865,pos_statement
165,20122,pos_statement
165,38460,pos_statement
165,48197,pos_statement
166,39447,pos_statement
166,44210,pos_statement
166,29787,pos_statement
166,37021,pos_statement
166,23617,pos_statement
166,39680,pos_statement
167,15947,pos_statement
167,47686,pos_statement
167,16745,pos_statement
167,42639,pos_statement
167,16453,pos_statement
167,19351,pos_statement
168,25880,pos_statement
168,48197,pos_statement
169,23272,pos_statement
169,43722,pos_statement
169,37503,pos_statement
169,24089,pos_statement
169,14487,pos_statement
170,48294,pos_statement
170,20807,pos_statement
170,23004,pos_statement
170,52570,pos_statement
170,20248,pos_statement
170,21650,pos_statement
171,17376,pos_statement
171,20122,pos_statement
171,48197,pos_statement
171,44210,pos_statement
171,30639,pos_statement
172,16050,pos_statement
172,53256,pos_statement
172,19331,pos_statement
172,52651,pos_statement
172,48455,pos_statement
172,15552,pos_statement
173,38563,pos_statement
173,41135,pos_statement
173,41895,pos_statement
173,25184,pos_statement
173,51162,pos_statement
173,36927,pos_statement
174,23835,pos_statement
174,18720,pos_statement
174,45385,pos_statement
174,19363,pos_statement
174,27337,pos_statement
174,20827,pos_statement
175,32071,pos_statement
175,27337,pos_statement
175,44210,pos_statement
175,20986,pos_statement
175,20122,pos_statement
175,38460,pos_statement
176,44210,pos_statement
176,40567,pos_statement
176,43684,pos_statement
176,40883,pos_statement
176,25239,pos_statement
176,41322,pos_statement
177,44994,pos_statement
177,14487,pos_statement
177,17460,pos_statement
177,13409,pos_statement
177,39906,pos_statement
177,28385,pos_statement
178,14095,pos_statement
178,34240,pos_statement
178,37705,pos_statement
178,48454,pos_statement
178,13214,pos_statement
178,29270,pos_statement
179,48369,pos_statement
179,44045,pos_statement
179,26311,pos_statement
179,21732,pos_statement
179,25819,pos_statement
179,20122,pos_statement
180,22968,pos_statement
180,48881,pos_statement
180,19522,pos_statement
180,13204,pos_statement
180,46871,pos_statement
180,13103,pos_statement
181,20142,pos_statement
181,19982,pos_statement
181,34422,pos_statement
181,44181,pos_statement
181,44664,pos_statement
181,25948,pos_statement
182,32350,pos_statement
182,34550,pos_statement
182,48197,pos_statement
182,40952,pos_statement
182,44528,pos_statement
182,26567,pos_statement
183,16647,pos_statement
183,20837,pos_statement
183,44210,pos_statement
183,49830,pos_statement
183,43536,pos_statement
183,27337,pos_statement
184,18403,pos_statement
184,40640,pos_statement
184,44459,pos_statement
184,52469,pos_statement
184,41061,pos_statement
184,20122,pos_statement
185,38678,pos_statement
185,36724,pos_statement
185,17492,pos_statement
185,14218,pos_statement
185,15532,pos_statement
185,32924,pos_statement
186,52029,pos_statement
186,34357,pos_statement
186,42255,pos_statement
186,14965,pos_statement
186,45300,pos_statement
186,15301,pos_statement
187,28078,pos_statement
187,21994,pos_statement
187,37383,pos_statement
187,47103,pos_statement
187,24452,pos_statement
187,20122,pos_statement
188,41444,pos_statement
188,20816,pos_statement
188,23502,pos_statement
188,20122,pos_statement
188,48197,pos_statement
188,19685,pos_statement
189,19685,pos_statement
189,22527,pos_statement
189,27337,pos_statement
189,26017,pos_statement
189,41542,pos_statement
189,49200,pos_statement
190,44700,pos_statement
190,30023,pos_statement
190,28385,pos_statement
190,52989,pos_statement
190,34915,pos_statement
190,41570,pos_statement
191,19718,pos_statement
191,21994,pos_statement
191,46678,pos_statement
191,25053,pos_statement
191,24089,pos_statement
191,20122,pos_statement
192,28575,pos_statement
192,48197,pos_statement
192,35558,pos_statement
192,27080,pos_statement
192,16303,pos_statement
192,26545,pos_statement
193,33154,pos_statement
193,22491,pos_statement
193,27470,pos_statement
193,22614,pos_statement
193,24089,pos_statement
193,42202,pos_statement
194,32815,pos_statement
194,15532,pos_statement
194,49412,pos_statement
194,27337,pos_statement
194,19117,pos_statement
194,38563,pos_statement
195,35139,pos_statement
195,46471,pos_statement
195,31044,pos_statement
195,15963,pos_statement
195,23747,pos_statement
195,37191,pos_statement
196,33941,pos_statement
196,24089,pos_statement
196,25043,pos_statement
196,44210,pos_statement
197,29752,pos_statement
197,32799,pos_statement
197,26240,pos_statement
197,49368,pos_statement
197,52458,pos_statement
197,14595,pos_statement
198,20122,pos_statement
198,18472,pos_statement
198,19863,pos_statement
198,45351,pos_statement
198,30112,pos_statement
198,20819,pos_statement
199,18549,pos_statement
199,34240,pos_statement
199,21732,pos_statement
199,43799,pos_statement
199,15685,pos_statement
199,20122,pos_statement
200,19193,pos_statement
200,30639,pos_statement
200,25640,pos_statement
200,32792,pos_statement
200,28177,pos_statement
200,47797,pos_statement
201,20122,pos_statement
201,48903,pos_statement
201,36263,pos_statement
201,23747,pos_statement
201,41444,pos_statement
201,23502,pos_statement
202,47911,pos_statement
202,20518,pos_statement
202,43309,pos_statement
202,45454,pos_statement
202,43007,pos_statement
202,46405,pos_statement
203,21987,pos_statement
203,51162,pos_statement
203,52519,pos_statement
203,30112,pos_statement
203,52753,pos_statement
203,13811,pos_statement
204,26772,pos_statement
204,53468,pos_statement
204,28958,pos_statement
204,25038,pos_statement
204,30442,pos_statement
204,30342,pos_statement
205,35165,pos_statement
205,50721,pos_statement
205,13954,pos_statement
205,15104,pos_statement
205,41371,pos_statement
205,47503,pos_statement
206,29563,pos_statement
206,47660,pos_statement
206,38563,pos_statement
206,24650,pos_statement
206,25053,pos_statement
206,49996,pos_statement
207,30034,pos_statement
207,20122,pos_statement
207,48197,pos_statement
208,22614,pos_statement
208,39447,pos_statement
208,53356,pos_statement
208,36724,pos_statement
208,20122,pos_statement
208,29752,pos_statement
209,19685,pos_statement
209,16674,pos_statement
209,35023,pos_statement
209,47345,pos_statement
209,38167,pos_statement
209,35578,pos_statement
210,49200,pos_statement
210,28385,pos_statement
210,20122,pos_statement
210,27337,pos_statement
210,49019,pos_statement
211,50882,pos_statement
211,29003,pos_statement
211,51527,pos_statement
211,14319,pos_statement
211,37317,pos_statement
211,20122,pos_statement
212,32878,pos_statement
212,42614,pos_statement
212,53213,pos_statement
212,24485,pos_statement
212,45103,pos_statement
212,29161,pos_statement
213,34240,pos_statement
213,13415,pos_statement
213,16702,pos_statement
213,22650,pos_statement
213,32407,pos_statement
213,20122,pos_statement
214,44210,pos_statement
214,17276,pos_statement
214,39183,pos_statement
214,44994,pos_statement
214,13409,pos_statement
214,52469,pos_statement
215,23747,pos_statement
215,23502,pos_statement
215,20122,pos_statement
215,48197,pos_statement
215,22918,pos_statement
215,42572,pos_statement
216,40790,pos_statement
216,47922,pos_statement
216,17770,pos_statement
216,43112,pos_statement
216,42725,pos_statement
216,31987,pos_statement
217,49438,pos_statement
217,19694,pos_statement
217,25695,pos_statement
217,16113,pos_statement
217,27337,pos_statement
217,21870,pos_statement
218,32071,pos_statement
218,44210,pos_statement
218,47713,pos_statement
218,15902,pos_statement
218,17276,pos_statement
218,13017,pos_statement
219,30112,pos_statement
219,18566,pos_statement
219,30639,pos_statement
220,48874,pos_statement
220,13987,pos_statement
