source_node,target_node,edge_type
36,38437,neg_statement
36,38819,neg_statement
36,20548,neg_statement
36,41972,neg_statement
36,27023,neg_statement
36,30112,neg_statement
36,32136,neg_statement
36,13214,neg_statement
36,32071,neg_statement
36,29844,neg_statement
36,14542,neg_statement
36,48197,neg_statement
36,15369,neg_statement
36,40373,neg_statement
37,39968,neg_statement
37,32071,neg_statement
39,47420,neg_statement
39,20216,neg_statement
39,49409,neg_statement
40,50099,neg_statement
41,14197,neg_statement
41,43175,neg_statement
41,32197,neg_statement
41,29658,neg_statement
41,25232,neg_statement
41,27337,neg_statement
41,52419,neg_statement
41,52425,neg_statement
41,48216,neg_statement
41,32350,neg_statement
41,19087,neg_statement
45,16450,neg_statement
45,51891,neg_statement
45,52908,neg_statement
45,28065,neg_statement
45,50883,neg_statement
45,32071,neg_statement
45,23369,neg_statement
45,17810,neg_statement
45,17460,neg_statement
45,13409,neg_statement
45,16112,neg_statement
45,48657,neg_statement
47,19659,neg_statement
49,21994,neg_statement
49,14487,neg_statement
49,39447,neg_statement
49,33814,neg_statement
49,49235,neg_statement
52,51836,neg_statement
52,37565,neg_statement
52,39613,neg_statement
52,47094,neg_statement
52,18566,neg_statement
52,32843,neg_statement
52,47645,neg_statement
52,18457,neg_statement
52,29306,neg_statement
52,46643,neg_statement
52,30112,neg_statement
52,31044,neg_statement
52,30157,neg_statement
52,15162,neg_statement
52,47797,neg_statement
52,43292,neg_statement
52,50537,neg_statement
52,20837,neg_statement
52,30887,neg_statement
52,42828,neg_statement
52,48197,neg_statement
52,48251,neg_statement
52,27337,neg_statement
53,22830,neg_statement
53,29566,neg_statement
53,26491,neg_statement
53,21442,neg_statement
53,17679,neg_statement
54,24836,neg_statement
54,19295,neg_statement
54,53303,neg_statement
54,14681,neg_statement
54,23489,neg_statement
54,26498,neg_statement
54,16099,neg_statement
54,14139,neg_statement
54,15562,neg_statement
54,28816,neg_statement
54,18000,neg_statement
54,53256,neg_statement
54,29048,neg_statement
54,35814,neg_statement
54,42381,neg_statement
54,41908,neg_statement
54,21157,neg_statement
54,49171,neg_statement
54,47707,neg_statement
54,17021,neg_statement
54,26976,neg_statement
54,21219,neg_statement
54,13166,neg_statement
54,36341,neg_statement
54,35132,neg_statement
54,17719,neg_statement
54,19729,neg_statement
54,35464,neg_statement
54,20973,neg_statement
54,41303,neg_statement
54,13603,neg_statement
54,20656,neg_statement
54,52889,neg_statement
54,15552,neg_statement
54,21199,neg_statement
54,41648,neg_statement
54,46659,neg_statement
54,45942,neg_statement
54,20522,neg_statement
54,50011,neg_statement
54,37672,neg_statement
54,44185,neg_statement
54,51388,neg_statement
54,27641,neg_statement
54,15335,neg_statement
54,42146,neg_statement
54,49182,neg_statement
54,25645,neg_statement
54,49155,neg_statement
54,51055,neg_statement
55,13329,neg_statement
55,42703,neg_statement
57,28816,neg_statement
57,35814,neg_statement
57,13166,neg_statement
57,42381,neg_statement
57,41908,neg_statement
57,49171,neg_statement
57,47707,neg_statement
57,17719,neg_statement
57,19729,neg_statement
57,35464,neg_statement
57,20973,neg_statement
57,17021,neg_statement
57,26976,neg_statement
57,52889,neg_statement
57,21219,neg_statement
57,36341,neg_statement
57,35132,neg_statement
57,41303,neg_statement
57,13603,neg_statement
57,20656,neg_statement
57,20522,neg_statement
57,15552,neg_statement
57,50011,neg_statement
57,44185,neg_statement
57,21199,neg_statement
57,41648,neg_statement
57,51388,neg_statement
57,49182,neg_statement
57,46659,neg_statement
57,49155,neg_statement
57,45942,neg_statement
57,37672,neg_statement
57,51055,neg_statement
57,27641,neg_statement
57,15335,neg_statement
57,42146,neg_statement
57,14681,neg_statement
57,25645,neg_statement
57,24836,neg_statement
57,19295,neg_statement
57,53303,neg_statement
57,23489,neg_statement
57,26498,neg_statement
57,18000,neg_statement
57,16099,neg_statement
57,53256,neg_statement
57,29048,neg_statement
57,14139,neg_statement
57,15562,neg_statement
57,21157,neg_statement
58,30540,neg_statement
59,23782,neg_statement
59,31861,neg_statement
59,26588,neg_statement
59,19380,neg_statement
59,17376,neg_statement
59,39012,neg_statement
59,23576,neg_statement
59,14933,neg_statement
61,38026,neg_statement
61,28078,neg_statement
61,37027,neg_statement
61,32350,neg_statement
61,31433,neg_statement
61,32416,neg_statement
61,37466,neg_statement
61,34056,neg_statement
61,35818,neg_statement
61,15500,neg_statement
61,45960,neg_statement
61,32601,neg_statement
61,20710,neg_statement
61,14286,neg_statement
61,31044,neg_statement
61,14504,neg_statement
61,24403,neg_statement
61,28027,neg_statement
61,46672,neg_statement
61,36294,neg_statement
61,32071,neg_statement
61,35139,neg_statement
61,29563,neg_statement
61,27640,neg_statement
61,27105,neg_statement
61,19729,neg_statement
61,44662,neg_statement
61,13603,neg_statement
61,19381,neg_statement
63,19685,neg_statement
63,19729,neg_statement
63,26772,neg_statement
63,23445,neg_statement
63,15719,neg_statement
64,47742,neg_statement
64,27337,neg_statement
64,21379,neg_statement
64,40594,neg_statement
64,27839,neg_statement
64,31643,neg_statement
64,13307,neg_statement
64,22864,neg_statement
64,25053,neg_statement
64,52565,neg_statement
64,25115,neg_statement
64,36289,neg_statement
64,36619,neg_statement
64,14487,neg_statement
64,21106,neg_statement
64,38358,neg_statement
64,52128,neg_statement
64,50219,neg_statement
64,28860,neg_statement
64,53338,neg_statement
64,25669,neg_statement
64,47612,neg_statement
64,43679,neg_statement
64,22220,neg_statement
64,25632,neg_statement
64,26397,neg_statement
64,39247,neg_statement
64,15937,neg_statement
64,35616,neg_statement
64,46785,neg_statement
64,20042,neg_statement
64,16227,neg_statement
64,46626,neg_statement
67,48197,neg_statement
68,32205,neg_statement
70,25724,neg_statement
70,32071,neg_statement
70,24014,neg_statement
71,27331,neg_statement
71,13589,neg_statement
71,13647,neg_statement
71,28020,neg_statement
72,24362,neg_statement
72,20261,neg_statement
72,53096,neg_statement
72,30583,neg_statement
72,48436,neg_statement
72,30626,neg_statement
72,14487,neg_statement
74,13954,neg_statement
74,50721,neg_statement
74,47503,neg_statement
74,24598,neg_statement
79,25058,neg_statement
79,33924,neg_statement
79,36308,neg_statement
79,27143,neg_statement
79,30112,neg_statement
79,42604,neg_statement
82,30112,neg_statement
82,48417,neg_statement
82,32071,neg_statement
82,40373,neg_statement
84,23563,neg_statement
84,48197,neg_statement
84,37549,neg_statement
86,44503,neg_statement
86,19685,neg_statement
86,47881,neg_statement
86,30112,neg_statement
86,48220,neg_statement
86,41371,neg_statement
86,31344,neg_statement
86,46573,neg_statement
86,45398,neg_statement
86,17794,neg_statement
86,50332,neg_statement
86,47736,neg_statement
86,37999,neg_statement
86,48197,neg_statement
86,47499,neg_statement
89,22037,neg_statement
91,14827,neg_statement
91,25053,neg_statement
91,15398,neg_statement
91,30689,neg_statement
91,40588,neg_statement
93,45800,neg_statement
93,48197,neg_statement
93,21066,neg_statement
93,51162,neg_statement
94,49571,neg_statement
94,37085,neg_statement
94,35227,neg_statement
94,16186,neg_statement
94,35361,neg_statement
94,35012,neg_statement
94,20270,neg_statement
94,22246,neg_statement
94,34279,neg_statement
94,17770,neg_statement
94,31827,neg_statement
94,19522,neg_statement
94,15157,neg_statement
94,28413,neg_statement
94,49938,neg_statement
94,47597,neg_statement
94,15974,neg_statement
96,25948,neg_statement
96,19729,neg_statement
96,27236,neg_statement
96,26976,neg_statement
96,26567,neg_statement
96,43364,neg_statement
96,30362,neg_statement
96,19344,neg_statement
96,20522,neg_statement
96,18492,neg_statement
96,27337,neg_statement
96,35165,neg_statement
96,14452,neg_statement
96,19693,neg_statement
96,40535,neg_statement
96,49412,neg_statement
96,45942,neg_statement
96,52425,neg_statement
96,35437,neg_statement
96,51162,neg_statement
96,16268,neg_statement
96,35291,neg_statement
96,34270,neg_statement
96,15073,neg_statement
96,35329,neg_statement
96,13470,neg_statement
96,50095,neg_statement
96,38563,neg_statement
96,49637,neg_statement
96,53338,neg_statement
96,38439,neg_statement
96,30112,neg_statement
97,39629,neg_statement
97,38609,neg_statement
97,25053,neg_statement
97,14487,neg_statement
97,30112,neg_statement
97,46031,neg_statement
98,44078,neg_statement
98,30121,neg_statement
98,34345,neg_statement
98,31279,neg_statement
98,50804,neg_statement
98,41351,neg_statement
98,43095,neg_statement
98,48197,neg_statement
98,23534,neg_statement
98,20837,neg_statement
98,13372,neg_statement
98,18304,neg_statement
98,23600,neg_statement
98,45874,neg_statement
98,38783,neg_statement
98,49270,neg_statement
98,19539,neg_statement
98,31025,neg_statement
99,42080,neg_statement
99,16193,neg_statement
99,34294,neg_statement
99,25038,neg_statement
99,49678,neg_statement
99,38336,neg_statement
99,44430,neg_statement
99,28971,neg_statement
99,19117,neg_statement
99,26379,neg_statement
99,49205,neg_statement
99,49938,neg_statement
99,30342,neg_statement
99,13774,neg_statement
99,15620,neg_statement
99,19472,neg_statement
99,37850,neg_statement
99,24401,neg_statement
99,40084,neg_statement
99,24866,neg_statement
99,26967,neg_statement
99,30442,neg_statement
99,24330,neg_statement
99,53468,neg_statement
99,20524,neg_statement
100,32350,neg_statement
100,42951,neg_statement
100,15851,neg_statement
100,42712,neg_statement
100,35945,neg_statement
100,41135,neg_statement
100,39217,neg_statement
100,18478,neg_statement
100,28140,neg_statement
100,22020,neg_statement
100,31181,neg_statement
100,42846,neg_statement
100,27143,neg_statement
100,45600,neg_statement
100,18784,neg_statement
100,15360,neg_statement
100,15733,neg_statement
100,22077,neg_statement
100,30112,neg_statement
100,29003,neg_statement
100,45760,neg_statement
100,49556,neg_statement
100,18472,neg_statement
100,21225,neg_statement
100,25640,neg_statement
100,49235,neg_statement
100,45398,neg_statement
100,52591,neg_statement
100,49831,neg_statement
100,41686,neg_statement
100,47736,neg_statement
100,48197,neg_statement
100,17810,neg_statement
100,33028,neg_statement
100,30943,neg_statement
101,20837,neg_statement
102,35120,neg_statement
102,47794,neg_statement
102,21929,neg_statement
102,32071,neg_statement
102,43110,neg_statement
102,13786,neg_statement
102,20636,neg_statement
103,24527,neg_statement
103,46317,neg_statement
103,13682,neg_statement
103,25091,neg_statement
103,28285,neg_statement
103,16878,neg_statement
104,47881,neg_statement
104,25640,neg_statement
104,35744,neg_statement
104,13118,neg_statement
104,20603,neg_statement
104,50857,neg_statement
109,39447,neg_statement
110,26928,neg_statement
110,45705,neg_statement
110,38053,neg_statement
110,41444,neg_statement
110,51803,neg_statement
110,36361,neg_statement
110,51443,neg_statement
110,27337,neg_statement
110,30116,neg_statement
110,45351,neg_statement
110,30650,neg_statement
110,41087,neg_statement
110,30264,neg_statement
110,21973,neg_statement
110,47209,neg_statement
110,36927,neg_statement
110,37088,neg_statement
110,24367,neg_statement
110,49720,neg_statement
110,51414,neg_statement
111,52972,neg_statement
111,18472,neg_statement
111,15360,neg_statement
111,35139,neg_statement
111,48197,neg_statement
112,24089,neg_statement
112,53338,neg_statement
113,26240,neg_statement
113,36739,neg_statement
113,39389,neg_statement
113,27405,neg_statement
113,43002,neg_statement
113,15610,neg_statement
113,52458,neg_statement
113,23572,neg_statement
113,30112,neg_statement
113,13585,neg_statement
113,41686,neg_statement
113,32799,neg_statement
113,49368,neg_statement
113,25487,neg_statement
113,28596,neg_statement
113,47138,neg_statement
113,17770,neg_statement
113,48216,neg_statement
113,42303,neg_statement
113,29824,neg_statement
113,36827,neg_statement
114,39150,neg_statement
114,49108,neg_statement
114,26862,neg_statement
114,46000,neg_statement
120,14487,neg_statement
126,22204,neg_statement
126,28358,neg_statement
126,14523,neg_statement
126,33600,neg_statement
126,49244,neg_statement
126,44618,neg_statement
126,26730,neg_statement
126,49905,neg_statement
126,40640,neg_statement
131,49766,neg_statement
133,27445,neg_statement
134,46569,neg_statement
134,17435,neg_statement
136,41087,neg_statement
136,52864,neg_statement
136,34603,neg_statement
136,13823,neg_statement
136,46405,neg_statement
136,35298,neg_statement
136,48197,neg_statement
138,48895,neg_statement
138,26446,neg_statement
138,18373,neg_statement
138,26345,neg_statement
138,30112,neg_statement
138,21007,neg_statement
138,49072,neg_statement
138,25948,neg_statement
138,49519,neg_statement
138,32197,neg_statement
138,29347,neg_statement
138,36620,neg_statement
138,47571,neg_statement
138,18737,neg_statement
138,50537,neg_statement
138,36991,neg_statement
138,44675,neg_statement
138,51306,neg_statement
138,28948,neg_statement
138,27337,neg_statement
138,26869,neg_statement
138,13312,neg_statement
138,20410,neg_statement
138,50099,neg_statement
138,14114,neg_statement
138,40594,neg_statement
138,41720,neg_statement
138,45846,neg_statement
138,44700,neg_statement
138,36927,neg_statement
138,24836,neg_statement
138,18079,neg_statement
138,53292,neg_statement
138,14001,neg_statement
138,30702,neg_statement
138,29595,neg_statement
138,51738,neg_statement
138,43997,neg_statement
138,43205,neg_statement
138,44725,neg_statement
138,46031,neg_statement
139,20522,neg_statement
140,44869,neg_statement
140,48009,neg_statement
140,45539,neg_statement
140,32071,neg_statement
141,13954,neg_statement
141,50721,neg_statement
141,47503,neg_statement
141,24598,neg_statement
142,16896,neg_statement
144,25061,neg_statement
144,28961,neg_statement
144,37565,neg_statement
144,20774,neg_statement
144,31224,neg_statement
144,51139,neg_statement
144,49637,neg_statement
144,47645,neg_statement
144,42255,neg_statement
144,29118,neg_statement
144,15727,neg_statement
144,29241,neg_statement
144,49107,neg_statement
144,32071,neg_statement
144,46313,neg_statement
144,38695,neg_statement
144,44821,neg_statement
145,21732,neg_statement
145,20837,neg_statement
145,27337,neg_statement
146,17810,neg_statement
146,43550,neg_statement
146,43984,neg_statement
146,37314,neg_statement
146,48018,neg_statement
146,23451,neg_statement
146,39910,neg_statement
146,16453,neg_statement
146,39317,neg_statement
146,52570,neg_statement
146,45705,neg_statement
146,36743,neg_statement
146,32071,neg_statement
146,22027,neg_statement
146,38460,neg_statement
147,27641,neg_statement
147,20922,neg_statement
147,36497,neg_statement
148,30499,neg_statement
148,51057,neg_statement
148,41804,neg_statement
148,50584,neg_statement
148,41444,neg_statement
148,20837,neg_statement
148,35139,neg_statement
148,18184,neg_statement
148,21994,neg_statement
148,41087,neg_statement
148,13603,neg_statement
148,19745,neg_statement
148,35334,neg_statement
148,30918,neg_statement
148,32534,neg_statement
148,27337,neg_statement
148,21034,neg_statement
148,51144,neg_statement
148,40615,neg_statement
148,51388,neg_statement
148,26076,neg_statement
148,38349,neg_statement
148,32350,neg_statement
148,52779,neg_statement
148,50344,neg_statement
148,42951,neg_statement
148,52561,neg_statement
148,35514,neg_statement
148,36231,neg_statement
148,45478,neg_statement
148,47046,neg_statement
148,36927,neg_statement
148,34603,neg_statement
148,47038,neg_statement
148,46577,neg_statement
148,50115,neg_statement
148,24558,neg_statement
148,17863,neg_statement
148,20467,neg_statement
148,41062,neg_statement
148,30372,neg_statement
148,28031,neg_statement
148,44958,neg_statement
148,35798,neg_statement
148,29107,neg_statement
148,30279,neg_statement
148,13588,neg_statement
148,38226,neg_statement
148,39447,neg_statement
148,19605,neg_statement
148,14813,neg_statement
148,16834,neg_statement
148,24089,neg_statement
148,52913,neg_statement
148,19353,neg_statement
148,36289,neg_statement
148,15360,neg_statement
148,49613,neg_statement
148,47218,neg_statement
148,19136,neg_statement
148,16895,neg_statement
148,18931,neg_statement
148,32036,neg_statement
148,34729,neg_statement
148,52083,neg_statement
148,25425,neg_statement
151,38229,neg_statement
151,35126,neg_statement
151,47969,neg_statement
151,49613,neg_statement
151,30300,neg_statement
151,50099,neg_statement
151,32786,neg_statement
151,45351,neg_statement
151,16137,neg_statement
151,40347,neg_statement
152,40849,neg_statement
152,41575,neg_statement
156,50156,neg_statement
156,24965,neg_statement
156,31613,neg_statement
156,18443,neg_statement
156,39229,neg_statement
156,47488,neg_statement
157,41300,neg_statement
158,24940,neg_statement
159,19729,neg_statement
159,39387,neg_statement
159,41092,neg_statement
159,12983,neg_statement
159,30769,neg_statement
159,47094,neg_statement
159,18079,neg_statement
159,37641,neg_statement
159,51093,neg_statement
159,35818,neg_statement
159,32843,neg_statement
159,53417,neg_statement
159,29713,neg_statement
159,29306,neg_statement
159,18464,neg_statement
159,46672,neg_statement
159,26416,neg_statement
159,32895,neg_statement
159,13380,neg_statement
160,47420,neg_statement
160,20216,neg_statement
160,49409,neg_statement
161,21718,neg_statement
162,34603,neg_statement
162,24558,neg_statement
162,31199,neg_statement
163,38592,neg_statement
163,39531,neg_statement
163,46024,neg_statement
163,30112,neg_statement
163,20816,neg_statement
165,38460,neg_statement
165,44895,neg_statement
165,16303,neg_statement
165,27729,neg_statement
168,47797,neg_statement
168,25880,neg_statement
169,37503,neg_statement
169,24089,neg_statement
169,25489,neg_statement
170,20248,neg_statement
170,28732,neg_statement
172,36341,neg_statement
172,35132,neg_statement
172,41303,neg_statement
172,13603,neg_statement
172,20656,neg_statement
172,20522,neg_statement
172,15552,neg_statement
172,50011,neg_statement
172,44185,neg_statement
172,21199,neg_statement
172,41648,neg_statement
172,51388,neg_statement
172,46659,neg_statement
172,49155,neg_statement
172,45942,neg_statement
172,37672,neg_statement
172,51055,neg_statement
172,27641,neg_statement
172,15335,neg_statement
172,42146,neg_statement
172,49182,neg_statement
172,14681,neg_statement
172,25645,neg_statement
172,24836,neg_statement
172,19295,neg_statement
172,53303,neg_statement
172,23489,neg_statement
172,26498,neg_statement
172,18000,neg_statement
172,16099,neg_statement
172,53256,neg_statement
172,29048,neg_statement
172,14139,neg_statement
172,15562,neg_statement
172,21157,neg_statement
172,28816,neg_statement
172,35814,neg_statement
172,13166,neg_statement
172,42381,neg_statement
172,41908,neg_statement
172,49171,neg_statement
172,47707,neg_statement
172,17719,neg_statement
172,19729,neg_statement
172,35464,neg_statement
172,20973,neg_statement
172,17021,neg_statement
172,26976,neg_statement
172,52889,neg_statement
172,21219,neg_statement
173,43622,neg_statement
173,29156,neg_statement
173,26735,neg_statement
173,42066,neg_statement
173,36770,neg_statement
173,51125,neg_statement
173,13856,neg_statement
173,29494,neg_statement
173,39256,neg_statement
173,16874,neg_statement
173,31093,neg_statement
173,26877,neg_statement
173,53338,neg_statement
173,29991,neg_statement
173,13225,neg_statement
173,50155,neg_statement
173,52570,neg_statement
173,26772,neg_statement
173,25782,neg_statement
173,36564,neg_statement
173,40498,neg_statement
173,35165,neg_statement
173,31591,neg_statement
173,41092,neg_statement
173,27490,neg_statement
173,24142,neg_statement
173,20066,neg_statement
173,52802,neg_statement
173,47553,neg_statement
173,46556,neg_statement
173,15617,neg_statement
173,41135,neg_statement
173,47485,neg_statement
173,20430,neg_statement
173,26730,neg_statement
173,34534,neg_statement
173,30886,neg_statement
176,30112,neg_statement
176,43684,neg_statement
178,13214,neg_statement
178,32071,neg_statement
178,44210,neg_statement
178,13409,neg_statement
178,17757,neg_statement
180,26240,neg_statement
180,46871,neg_statement
180,43242,neg_statement
180,46818,neg_statement
180,13204,neg_statement
180,52718,neg_statement
180,31457,neg_statement
180,27337,neg_statement
181,44386,neg_statement
181,40417,neg_statement
181,50020,neg_statement
181,18847,neg_statement
181,19693,neg_statement
181,47824,neg_statement
181,41135,neg_statement
181,28096,neg_statement
181,15963,neg_statement
181,41388,neg_statement
181,14487,neg_statement
181,32589,neg_statement
181,25724,neg_statement
182,40615,neg_statement
182,51440,neg_statement
182,48197,neg_statement
182,30918,neg_statement
182,17810,neg_statement
182,49589,neg_statement
182,47094,neg_statement
182,27641,neg_statement
182,50575,neg_statement
182,40567,neg_statement
182,32386,neg_statement
182,43419,neg_statement
182,52564,neg_statement
182,33421,neg_statement
182,45068,neg_statement
182,14671,neg_statement
182,15733,neg_statement
182,23153,neg_statement
182,26279,neg_statement
182,32601,neg_statement
182,19605,neg_statement
182,41571,neg_statement
182,18457,neg_statement
182,30112,neg_statement
182,30366,neg_statement
182,47513,neg_statement
182,34178,neg_statement
182,31284,neg_statement
182,28175,neg_statement
182,52570,neg_statement
182,44662,neg_statement
182,43148,neg_statement
183,49830,neg_statement
183,16647,neg_statement
185,42279,neg_statement
185,27337,neg_statement
185,53356,neg_statement
185,52419,neg_statement
185,25053,neg_statement
185,36624,neg_statement
185,21728,neg_statement
185,44962,neg_statement
186,28078,neg_statement
186,43358,neg_statement
186,53213,neg_statement
186,38439,neg_statement
186,42255,neg_statement
186,18472,neg_statement
186,23130,neg_statement
186,30362,neg_statement
190,31361,neg_statement
190,19541,neg_statement
190,53356,neg_statement
190,52419,neg_statement
190,25053,neg_statement
190,21650,neg_statement
190,16397,neg_statement
190,36619,neg_statement
190,38563,neg_statement
190,44908,neg_statement
190,35212,neg_statement
190,30689,neg_statement
190,36620,neg_statement
193,33889,neg_statement
193,21156,neg_statement
193,50537,neg_statement
196,25134,neg_statement
196,49970,neg_statement
196,19865,neg_statement
196,48197,neg_statement
196,27337,neg_statement
196,26428,neg_statement
196,39176,neg_statement
196,46931,neg_statement
196,25043,neg_statement
197,52318,neg_statement
197,24495,neg_statement
197,43682,neg_statement
199,23383,neg_statement
199,16647,neg_statement
200,37774,neg_statement
200,29166,neg_statement
200,15746,neg_statement
200,16322,neg_statement
200,13785,neg_statement
200,32815,neg_statement
200,35856,neg_statement
202,16489,neg_statement
203,19522,neg_statement
203,37639,neg_statement
203,15939,neg_statement
203,28413,neg_statement
203,29268,neg_statement
203,39389,neg_statement
203,15511,neg_statement
203,28655,neg_statement
203,43841,neg_statement
203,45304,neg_statement
203,30504,neg_statement
203,17114,neg_statement
203,30829,neg_statement
203,29568,neg_statement
203,45323,neg_statement
203,46703,neg_statement
203,29423,neg_statement
203,20656,neg_statement
203,27337,neg_statement
203,36613,neg_statement
203,18439,neg_statement
203,31055,neg_statement
203,20931,neg_statement
203,34550,neg_statement
203,23916,neg_statement
203,40468,neg_statement
203,51741,neg_statement
203,33565,neg_statement
203,48372,neg_statement
204,53468,neg_statement
204,26967,neg_statement
204,42080,neg_statement
204,16193,neg_statement
204,34294,neg_statement
204,25038,neg_statement
204,20524,neg_statement
204,49678,neg_statement
204,44430,neg_statement
204,28971,neg_statement
204,19117,neg_statement
204,26379,neg_statement
204,49205,neg_statement
204,49938,neg_statement
204,30342,neg_statement
204,38336,neg_statement
204,13774,neg_statement
204,15620,neg_statement
204,19472,neg_statement
204,37850,neg_statement
204,24401,neg_statement
204,40084,neg_statement
204,24866,neg_statement
204,30442,neg_statement
204,24330,neg_statement
205,24598,neg_statement
205,13954,neg_statement
205,50721,neg_statement
205,47503,neg_statement
206,24264,neg_statement
206,14095,neg_statement
207,48197,neg_statement
207,17242,neg_statement
207,30034,neg_statement
207,36422,neg_statement
208,42279,neg_statement
208,27337,neg_statement
208,53356,neg_statement
208,52419,neg_statement
208,25053,neg_statement
208,36624,neg_statement
208,21728,neg_statement
208,44962,neg_statement
214,32071,neg_statement
214,39183,neg_statement
214,38460,neg_statement
214,30439,neg_statement
214,44210,neg_statement
214,17757,neg_statement
216,41444,neg_statement
216,51803,neg_statement
216,41087,neg_statement
216,36361,neg_statement
216,51443,neg_statement
216,27337,neg_statement
216,30116,neg_statement
216,45351,neg_statement
216,30650,neg_statement
216,30264,neg_statement
216,21973,neg_statement
216,47209,neg_statement
216,36927,neg_statement
216,37088,neg_statement
216,24367,neg_statement
216,49720,neg_statement
216,51414,neg_statement
216,45705,neg_statement
216,26928,neg_statement
216,38053,neg_statement
223,46672,neg_statement
223,23419,neg_statement
223,43477,neg_statement
223,44341,neg_statement
223,31671,neg_statement
223,34017,neg_statement
223,30884,neg_statement
223,34534,neg_statement
223,48192,neg_statement
223,17689,neg_statement
223,25644,neg_statement
224,15179,neg_statement
224,34109,neg_statement
228,24371,neg_statement
228,38315,neg_statement
228,42010,neg_statement
228,15999,neg_statement
228,32917,neg_statement
228,17207,neg_statement
228,15945,neg_statement
229,19034,neg_statement
229,15005,neg_statement
229,33525,neg_statement
229,13061,neg_statement
229,41592,neg_statement
229,31181,neg_statement
229,14757,neg_statement
229,18457,neg_statement
229,30112,neg_statement
229,14746,neg_statement
229,32582,neg_statement
229,13380,neg_statement
229,53459,neg_statement
229,21747,neg_statement
229,19729,neg_statement
229,32071,neg_statement
231,40217,neg_statement
231,48197,neg_statement
231,40712,neg_statement
231,14487,neg_statement
232,27496,neg_statement
232,28030,neg_statement
232,52570,neg_statement
232,32071,neg_statement
232,38460,neg_statement
232,25698,neg_statement
232,47720,neg_statement
232,49325,neg_statement
233,38460,neg_statement
233,25698,neg_statement
233,47720,neg_statement
233,42213,neg_statement
233,36339,neg_statement
233,27138,neg_statement
233,40490,neg_statement
233,52570,neg_statement
233,43688,neg_statement
233,32071,neg_statement
235,16700,neg_statement
235,50584,neg_statement
235,31554,neg_statement
235,34603,neg_statement
236,36422,neg_statement
236,38302,neg_statement
236,20376,neg_statement
236,46389,neg_statement
236,23591,neg_statement
236,44773,neg_statement
236,51332,neg_statement
236,38460,neg_statement
239,15020,neg_statement
239,47969,neg_statement
239,53485,neg_statement
239,48216,neg_statement
241,16647,neg_statement
241,33779,neg_statement
241,23383,neg_statement
242,18701,neg_statement
242,28021,neg_statement
242,22895,neg_statement
242,34174,neg_statement
242,27337,neg_statement
242,25096,neg_statement
242,51134,neg_statement
242,22550,neg_statement
242,36753,neg_statement
243,17023,neg_statement
243,25435,neg_statement
243,22782,neg_statement
243,24525,neg_statement
243,44119,neg_statement
243,31530,neg_statement
243,47222,neg_statement
243,30605,neg_statement
243,23475,neg_statement
243,43509,neg_statement
243,14070,neg_statement
244,38819,neg_statement
244,25511,neg_statement
244,20548,neg_statement
244,38437,neg_statement
244,41972,neg_statement
244,27023,neg_statement
244,30112,neg_statement
244,32136,neg_statement
244,13214,neg_statement
244,32071,neg_statement
244,29844,neg_statement
244,48197,neg_statement
244,14542,neg_statement
244,41417,neg_statement
244,15369,neg_statement
244,40373,neg_statement
245,48429,neg_statement
245,14424,neg_statement
245,50690,neg_statement
