source_node,target_node,edge_type
80,5862,PPI
80,1461,PPI
80,1136,PPI
80,9245,PPI
81,345,PPI
82,7317,PPI
82,4675,PPI
82,12485,PPI
82,4000,PPI
82,537,PPI
82,3374,PPI
82,9694,PPI
82,9084,PPI
82,8948,PPI
82,8547,PPI
82,2059,PPI
82,12630,PPI
82,5629,PPI
82,11350,PPI
82,8323,PPI
82,7164,PPI
82,5541,PPI
82,10409,PPI
82,453,PPI
82,1671,PPI
82,2880,PPI
82,4677,PPI
82,11542,PPI
82,11072,PPI
82,6690,PPI
82,1606,PPI
82,11935,PPI
82,5179,PPI
82,10600,PPI
82,5079,PPI
82,6654,PPI
82,2769,PPI
82,5559,PPI
82,4307,PPI
82,265,PPI
82,7691,PPI
83,1009,PPI
83,1592,PPI
83,5383,PPI
84,6673,PPI
84,3988,PPI
84,1602,PPI
84,5645,PPI
84,3490,PPI
84,9315,PPI
84,7957,PPI
84,9690,PPI
84,3576,PPI
84,3170,PPI
84,7912,PPI
84,12428,PPI
84,11611,PPI
84,4520,PPI
84,234,PPI
84,555,PPI
84,12695,PPI
84,10427,PPI
84,3843,PPI
85,9631,PPI
85,11473,PPI
85,5180,PPI
85,1484,PPI
85,11980,PPI
85,10675,PPI
85,2451,PPI
85,4046,PPI
86,12507,PPI
87,6625,PPI
87,296,PPI
87,10040,PPI
87,8526,PPI
87,2577,PPI
87,335,PPI
87,5693,PPI
88,1116,PPI
88,5840,PPI
88,8802,PPI
88,7574,PPI
88,763,PPI
88,5307,PPI
88,4927,PPI
88,7944,PPI
88,5135,PPI
88,10395,PPI
88,8043,PPI
88,11585,PPI
88,1118,PPI
88,4849,PPI
88,8449,PPI
88,2037,PPI
88,2823,PPI
88,6991,PPI
88,3149,PPI
88,4874,PPI
88,354,PPI
88,162,PPI
88,408,PPI
88,9488,PPI
89,9498,PPI
89,8181,PPI
89,8538,PPI
89,10173,PPI
89,3724,PPI
89,1265,PPI
89,9617,PPI
89,5178,PPI
89,9461,PPI
89,10187,PPI
89,9725,PPI
89,12834,PPI
89,6819,PPI
89,5084,PPI
89,3745,PPI
89,11816,PPI
89,5125,PPI
89,2567,PPI
89,7541,PPI
89,340,PPI
89,12524,PPI
89,8138,PPI
89,6722,PPI
89,6794,PPI
89,6994,PPI
89,661,PPI
89,10965,PPI
89,12576,PPI
89,2185,PPI
89,7822,PPI
89,2920,PPI
89,4245,PPI
89,8502,PPI
89,5114,PPI
89,12416,PPI
89,10641,PPI
89,46,PPI
89,7174,PPI
89,9186,PPI
89,158,PPI
89,7353,PPI
89,1166,PPI
89,7463,PPI
89,3597,PPI
89,5311,PPI
89,4249,PPI
89,9365,PPI
89,7764,PPI
89,5099,PPI
89,8545,PPI
89,10103,PPI
89,4450,PPI
89,7812,PPI
89,3929,PPI
89,1833,PPI
89,2238,PPI
89,9122,PPI
89,897,PPI
89,3660,PPI
89,3441,PPI
89,1553,PPI
89,3643,PPI
89,10972,PPI
89,9615,PPI
89,6429,PPI
89,9348,PPI
89,3635,PPI
89,9721,PPI
89,8253,PPI
89,2756,PPI
89,9166,PPI
89,12014,PPI
89,11174,PPI
90,985,PPI
90,5519,PPI
91,11876,PPI
91,8026,PPI
91,2461,PPI
91,3825,PPI
91,3860,PPI
91,1157,PPI
91,2716,PPI
91,4622,PPI
91,3939,PPI
91,11596,PPI
91,8949,PPI
91,3917,PPI
91,10586,PPI
91,9864,PPI
91,4211,PPI
91,12165,PPI
91,1396,PPI
91,1715,PPI
91,5557,PPI
91,11560,PPI
91,560,PPI
91,10698,PPI
92,6022,PPI
92,12389,PPI
92,1664,PPI
92,2826,PPI
92,3754,PPI
92,4193,PPI
92,6870,PPI
92,4153,PPI
93,7525,PPI
93,8692,PPI
93,3498,PPI
93,2089,PPI
93,3193,PPI
93,9311,PPI
93,11915,PPI
93,11073,PPI
93,1857,PPI
93,11414,PPI
93,4477,PPI
93,6904,PPI
93,9410,PPI
93,10021,PPI
93,4650,PPI
93,4189,PPI
93,3937,PPI
93,157,PPI
93,4306,PPI
93,5008,PPI
93,822,PPI
93,4821,PPI
93,724,PPI
93,4404,PPI
93,11670,PPI
93,4815,PPI
93,5399,PPI
93,3096,PPI
93,8806,PPI
93,9940,PPI
93,1334,PPI
94,7562,PPI
94,396,PPI
94,7448,PPI
94,7045,PPI
94,6235,PPI
94,3950,PPI
94,9749,PPI
94,3947,PPI
94,8335,PPI
94,4673,PPI
94,12753,PPI
94,8299,PPI
95,12432,PPI
95,10430,PPI
96,4399,PPI
96,12700,PPI
96,6744,PPI
96,4277,PPI
96,6671,PPI
96,2802,PPI
96,7286,PPI
96,8790,PPI
96,2359,PPI
96,10329,PPI
96,9222,PPI
96,4929,PPI
96,11154,PPI
96,4641,PPI
96,12699,PPI
96,5757,PPI
96,11174,PPI
96,3004,PPI
96,7281,PPI
96,8356,PPI
96,12144,PPI
96,882,PPI
96,7146,PPI
96,5850,PPI
96,2630,PPI
96,10915,PPI
96,8674,PPI
96,6022,PPI
96,3790,PPI
96,11284,PPI
96,9713,PPI
96,3122,PPI
96,483,PPI
96,6630,PPI
96,11860,PPI
97,8892,PPI
97,4276,PPI
97,12423,PPI
97,12037,PPI
97,11946,PPI
97,10,PPI
97,5997,PPI
97,5865,PPI
97,103,PPI
97,9124,PPI
97,8613,PPI
97,1904,PPI
97,2630,PPI
97,1494,PPI
97,10901,PPI
97,9078,PPI
97,11680,PPI
97,12111,PPI
97,5823,PPI
97,6009,PPI
97,11596,PPI
97,9578,PPI
97,7387,PPI
97,1956,PPI
97,1486,PPI
97,1627,PPI
97,5557,PPI
97,6740,PPI
97,11560,PPI
97,5813,PPI
97,10618,PPI
97,3931,PPI
98,1462,PPI
98,4519,PPI
98,9916,PPI
98,6099,PPI
98,3842,PPI
98,5845,PPI
98,12567,PPI
98,2452,PPI
98,370,PPI
98,4343,PPI
98,9165,PPI
98,4145,PPI
98,11767,PPI
98,6510,PPI
98,7352,PPI
98,12638,PPI
98,4660,PPI
98,7341,PPI
98,6881,PPI
98,9458,PPI
98,6236,PPI
98,11052,PPI
98,8706,PPI
98,385,PPI
98,832,PPI
98,1020,PPI
98,6776,PPI
98,5784,PPI
98,11255,PPI
98,544,PPI
98,7963,PPI
98,11644,PPI
98,9753,PPI
98,5316,PPI
98,3006,PPI
98,1735,PPI
98,1815,PPI
98,11456,PPI
99,3831,PPI
99,8664,PPI
99,8580,PPI
99,5702,PPI
99,11613,PPI
100,6502,PPI
100,10402,PPI
100,10236,PPI
100,2004,PPI
100,12215,PPI
100,4981,PPI
100,9166,PPI
100,5422,PPI
100,6152,PPI
100,9131,PPI
100,4216,PPI
100,6800,PPI
100,7918,PPI
100,10302,PPI
100,8203,PPI
100,11,PPI
100,1038,PPI
100,2346,PPI
100,1963,PPI
100,492,PPI
100,6730,PPI
100,11369,PPI
100,6780,PPI
100,4884,PPI
100,2770,PPI
100,11899,PPI
100,7030,PPI
100,2588,PPI
100,10108,PPI
101,10835,PPI
101,7976,PPI
101,499,PPI
101,3603,PPI
101,10112,PPI
101,8972,PPI
101,8059,PPI
101,8445,PPI
101,10876,PPI
101,2232,PPI
101,4704,PPI
101,469,PPI
101,8875,PPI
101,9642,PPI
101,8416,PPI
101,6605,PPI
101,9523,PPI
101,11396,PPI
101,7092,PPI
101,10058,PPI
101,9841,PPI
101,6865,PPI
101,7205,PPI
101,7545,PPI
101,5259,PPI
101,1779,PPI
101,5344,PPI
101,7720,PPI
101,11353,PPI
101,11116,PPI
101,7122,PPI
101,9267,PPI
101,9667,PPI
101,12618,PPI
101,10930,PPI
101,4731,PPI
101,664,PPI
101,1495,PPI
101,12237,PPI
101,7921,PPI
101,3951,PPI
101,7773,PPI
101,2811,PPI
101,4567,PPI
101,4114,PPI
101,9175,PPI
101,7819,PPI
101,3972,PPI
101,1483,PPI
101,2570,PPI
101,4651,PPI
101,12775,PPI
101,2155,PPI
101,9836,PPI
101,8774,PPI
101,9030,PPI
101,7753,PPI
101,2527,PPI
101,3804,PPI
101,1820,PPI
